文章日期,文章标题,文章链接,文章简介,文章作者,文章封面,原文链接,是否原创,文章位置,是否付费,文章发布国家,文章发布省份,阅读数,在看数,点赞数,留言数
2022-02-25,2月25日，深圳口岸检测出20名跨境货车司机核酸阳性,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148964&idx=4&sn=f0449871e9f7224aa366771f2cd85442&chksm=8c4da393bb3a2a852e8fd072d4a704ffc47edcaec74e3e619d47c2c17c0e48c6e96a6957edc3&scene=27#wechat_redirect,麻了,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18w0XWx1SBlgT3bjicWWUJh7RAUkO6J5oiaFFx9TMeibjTX4Pg3KESIodGiaI7LhET2JkGYr163JFTPxog/0?wx_fmt=jpeg,,否,4,否,,,100001,201,451,0
2022-02-25,通告！深圳龙华在民治街道划定封控、管控和防范区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148964&idx=1&sn=04e5f1eadfbecb059ad753bf9d013efb&chksm=8c4da393bb3a2a855e27eaf82d5a509214dcb97a86b165ab1c3f2c2ce3f29ccd7294964e6d28&scene=27#wechat_redirect,群友+1,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18w0XWx1SBlgT3bjicWWUJh7RW8jDbS0414wMSuWJqhc7Pc1uRu9ZKmaNNF9Z9JblI6RRJbo8HmWbRg/0?wx_fmt=jpeg,,否,1,否,,,100001,1511,3400,0
2022-02-25,2月24日深圳新增8例本土确诊病例和5例无症状感染者，新增境外输入16例确诊病例和8例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148851&idx=1&sn=b84c9948dfa1574078b5d5d6960408c7&chksm=8c4da304bb3a2a129884ff8e30dfa5c4a62a7ff5d183a09c1e104a2cc2f13dfe78c4d7516875&scene=27#wechat_redirect,工还是要继续打的,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18w0XWx1SBlgT3bjicWWUJh7RhoFKcZ8AZ3bm5SXq25CSFs35dF3z80ZqiaKuAn1icWI84PChj40jLzgg/0?wx_fmt=jpeg,,否,1,否,,,100001,1344,3039,0
2022-02-25,通告！深圳南山在南山街道划定封控、管控和防范区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148833&idx=1&sn=fd14824e39afe1364e61d790a8c74e66&chksm=8c4da316bb3a2a004297bd8eda39ddd71b097b3e232fa84a296ac8eef25f4785d82bf8d01aa4&scene=27#wechat_redirect,还好昨晚没刀我,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18w0XWx1SBlgT3bjicWWUJh7RiccicQbTicPGCWY3wGKrcSN3ks39LEs7BZDwzDEH4TfiaKdd4F5GxHL6Wg/0?wx_fmt=jpeg,,否,1,否,,,100001,1787,5030,0
2022-02-25,深圳福田连发4通告！涉及5街道，新增封控管控区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148776&idx=1&sn=009da6ec0556125c50cd86825a4705da&chksm=8c4da35fbb3a2a49a4b5de23371a03e818ac0a46f432d620b67e48b39d0821895d46afb37ba3&scene=27#wechat_redirect,让我看看今天还有谁,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18w0XWx1SBlgT3bjicWWUJh7RpSVT0hHU2PrlqXDE1BTjUugyF8h9D4vyXKQ0211pdYgbloh5qMqacw/0?wx_fmt=jpeg,,否,1,否,,,100001,1575,3617,0
2022-02-25,2月24日14-24时深圳新增5例病例，在隔离观察的密接者和重点区域筛查中发现,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148763&idx=1&sn=1e6a47fe24cb73bcad1705e179e2c03c&chksm=8c4da36cbb3a2a7a402c555c00be050209e85fc6d650869ad945566023668faeddb0fffea481&scene=27#wechat_redirect,防护做到位病毒没机会,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zDnqrROZbN1cgs5RkmJoj7MnW2g9yxlMlLuVNl2OuuiaxzlTZT3D0DAhJ9sn7NMDjIBZqWE8AdZ7A/0?wx_fmt=jpeg,,否,1,否,,,100001,2610,6227,0
2022-02-24,2月24日，深圳口岸检测出23名跨境货车司机核酸阳性,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148761&idx=2&sn=d00f02cfcbe34b20e96f47af0179a069&chksm=8c4da36ebb3a2a78f9dc5da4a91ff9d40ec6636805b56f741afa87aa3fc18fda5bebc636ec53&scene=27#wechat_redirect,留给香港的跨境司机不多了,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zDnqrROZbN1cgs5RkmJoj7DBXHeEFIjLV95rURGTTuVNetSibz3Uqo55retIqiafsRm9NXwMV3Uv7w/0?wx_fmt=jpeg,,否,2,否,,,100001,329,706,0
2022-02-24,龙岗发布通告！出入“标配”48小时核酸阴性证明,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148761&idx=1&sn=2f97b74bbce3d6fb8795a3000032541b&chksm=8c4da36ebb3a2a78ec52c684c2c2e7a38200089b49ca111c925c235e36079b5312f7fd92ea7b&scene=27#wechat_redirect,落来做核酸啦！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zDnqrROZbN1cgs5RkmJoj7JhVt9nUf8yw8Mvdca9iaCXLrPLib576jx5bffhOjw9uAwic32EkSA6pag/0?wx_fmt=jpeg,,否,1,否,,,100001,939,2158,0
2022-02-24,2月24日0-14时深圳新增8例病例，在隔离观察的密接者和重点区域筛查中发现,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148727&idx=1&sn=3abbb202afd18c14c18fad1dbcd6af0d&chksm=8c4da480bb3a2d961005cc2951cdc797e60b39c2e4f11ae901fe2957b4999294e635aba7407f&scene=27#wechat_redirect,猪脚饭已退出深圳流调,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zDnqrROZbN1cgs5RkmJoj7SGB7QHQ1oIUtxiba5XBOOBvsc2RPkm2Y3vjNObrEYwfU6CSxCEpfjZQ/0?wx_fmt=jpeg,,否,1,否,,,100001,2698,6598,0
2022-02-24,通告！深圳南山在招商街道划定封控、管控和防范区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148671&idx=1&sn=331209c2b98e1199824f2b99c63ef6e5&chksm=8c4da4c8bb3a2dde40f5a00d02b85a7004facda61d314e70f6925887727631cd3f742e9a35eb&scene=27#wechat_redirect,这群聊我不想加入啊！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zDnqrROZbN1cgs5RkmJoj7ZZB0vSfEmHAIUcGrWQG9wTfSc97Mp95gLadA5ibHxXvHbchW982ibYYA/0?wx_fmt=jpeg,,否,1,否,,,100001,1467,3338,0
2022-02-24,2月23日深圳新增8例本土确诊病例和1例无症状感染者，新增20例境外输入确诊病例和7例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148656&idx=1&sn=91acc525d21e7d08fa35fff25bb9a50c&chksm=8c4da4c7bb3a2dd1a9852eaea04bb03f2ecf133361b44a0622bde1a3dc1b9e851426bec39c56&scene=27#wechat_redirect,既不敢躺平，，又不想站着,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zDnqrROZbN1cgs5RkmJoj7hP8rUtlicepdeKkVEFII1g0gCribfk1ic93cX90iaxWmNWCLoEF3RKX0rA/0?wx_fmt=jpeg,,否,1,否,,,100001,1163,2430,0
2022-02-24,深圳福田深夜3连！划定封控、管控和防范区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148584&idx=1&sn=84bd9aa7d462896653961c0abefd4f1f&chksm=8c4da41fbb3a2d09bda4c5fccb03fc393261babf4867dddeb0c41190fa20c75a80b287242e72&scene=27#wechat_redirect,我想出去打工！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zmSF8RKSe7ialchk9NoB2LZW66TV5bu1V0PX10TeQQJkWHA0IibJMhHJvicA4hYKWDcxLJRobfCOQww/0?wx_fmt=jpeg,,否,1,否,,,100001,2038,4468,0
2022-02-24,深圳新增9例病例，在集中隔离观察的密接者和重点区域核酸筛查中发现,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148572&idx=1&sn=b03fd6039c3695e1efdb080f7f37813e&chksm=8c4da42bbb3a2d3d562fecdae8bf067da747e63c6119f32076d02c07bee95ab670d1b38bae93&scene=27#wechat_redirect,别慌，我们一起撑,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zmSF8RKSe7ialchk9NoB2LZGQ3ESh6FXAIgt3zHWV6lZ6Nl9QiaicW3TLVIvCo5ibnR8KA1FEjTPUo0Q/0?wx_fmt=jpeg,,否,1,否,,,100001,2254,5023,0
2022-02-23,注意！深圳这些公交线路临时调整、停运！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148565&idx=1&sn=0d425bf1cc3a3421b60f655a034d2c01&chksm=8c4da422bb3a2d34e7bbf7ba5fafa4d4a8c9e3e48183454b01180606c6c6923e3bef34c76d63&scene=27#wechat_redirect,不是吧阿sir，，我踩共享单车的哦,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zmSF8RKSe7ialchk9NoB2LZzoYdHBnibgial2iaudic5aaGrQ6yHKSUbTbpLIIaErAm7VUguIn1MWNibow/0?wx_fmt=jpeg,,否,1,否,,,100001,1399,3642,0
2022-02-23,通告！龙岗坂田调整封控、管控和防范区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148502&idx=2&sn=cc407f55605101befb15da822acf3f6b&chksm=8c4da461bb3a2d771575ad4fb16cdc21b5522c9075c6fab4a6907c9ae224e1fe5e67e9b8f48e&scene=27#wechat_redirect,还好是缩小范围,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zmSF8RKSe7ialchk9NoB2LZ8N1LTyqjOibRWeWuXUPNfQQk5yElNR4Z4LWJRlgencsekgsR5XUdW9Q/0?wx_fmt=jpeg,,否,2,否,,,100001,387,927,0
2022-02-23,2月23日，深圳口岸检测出18名跨境货车司机核酸阳性,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148502&idx=1&sn=266b22cd41e3c5a2e50510570cf235f2&chksm=8c4da461bb3a2d773aaafbf9ba0b3746d2a597a176ac5edb11087c50ab5aa3801dcfa3f1aa65&scene=27#wechat_redirect,留给对面的跨境司机不多了😭,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zmSF8RKSe7ialchk9NoB2LZ5cqWDSbIIkfxV01B69YH0yhTL9Yeibbpa1T88tM52h53MRfNTk6yFbg/0?wx_fmt=jpeg,,否,1,否,,,100001,1061,2491,0
2022-02-23,深圳龙岗警方最新通报！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148484&idx=2&sn=8be77b261df3b85d86f2fdc257a6254a&chksm=8c4da473bb3a2d650beb35c7be1808a4dd52262b40a2128bd9ba9a1797218345ace05ce60654&scene=27#wechat_redirect,给爷整无语😓辣,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zmSF8RKSe7ialchk9NoB2LZd1OSTmBDGNicUSKCtUqtNcuiaAvPI5uZk2odw6HaOWqiaHfFhib09DY1uQ/0?wx_fmt=jpeg,,否,2,否,,,100001,558,1581,0
2022-02-23,2月22日深圳新增7例本土确诊病例和1例新冠病毒无症状感染者，新增17例境外输入确诊病例,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148484&idx=1&sn=daa8e24f3bca4e8f59e60e29303029c5&chksm=8c4da473bb3a2d65fa43cf05ad1a428bb49a4d9bb1282c4ca5b58c34991d30667c76e591f5e0&scene=27#wechat_redirect,在？cpdd,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zmSF8RKSe7ialchk9NoB2LZFeu33MJ6CylhN928pU4QBe9tuMibZHia0HBKt8zTthfq8a0CRmdP40iaw/0?wx_fmt=jpeg,,否,1,否,,,100001,1072,2367,0
2022-02-23,深圳罗湖一地升为中风险！桂园街道划定封控区、管控区和防范区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148420&idx=2&sn=687800891bc3077636a10a35630234cd&chksm=8c4da5b3bb3a2ca5a5ccbafcccb2e66b15c41ef778c8ed31e2c4e7e10a7d97468b6c99faec11&scene=27#wechat_redirect,罗湖挺住,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr97wibSyKUictEuEIrprBURePzlqrpmGdSaCeMQ1PGLYdhO4FpvC1Bxq6g/0?wx_fmt=jpeg,,否,2,否,,,100001,300,778,0
2022-02-23,深圳福田连发3通告！划定封控、管控和防范区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148420&idx=1&sn=a961cd3fb3e427436600de08efc2cf16&chksm=8c4da5b3bb3a2ca51319f7f2d2186595101faa5eaae28836940fa2bbe4271aadf9e5c2ed1e9b&scene=27#wechat_redirect,福田挺住！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr9WU6zoHvDqGLzcP04V6hEYUcRglRqWLGykIfTt8TpRHkbrX3Eic4NLuw/0?wx_fmt=jpeg,,否,1,否,,,100001,1035,2504,0
2022-02-23,深圳新增8例病例，在集中隔离的密接者、重点人群和重点区域核酸筛查中发现,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148370&idx=1&sn=0b31ad49bcc33d04521a9a3f9d7c8f40&chksm=8c4da5e5bb3a2cf39d4c29983d9c7516750d4ce730ddb040dab6d0f34b94190b6f9aee876b7a&scene=27#wechat_redirect,天佑深圳！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr9Jj9MfoLjxibf6DJIALWmw7ImfZBWP0z1DfsxWFPGD6sLA4HdjRqFjEA/0?wx_fmt=jpeg,,否,1,否,,,100001,2666,6391,0
2022-02-22,康泰疫苗第3针开打！预约前，先搞清这2点！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148337&idx=1&sn=988bc21bfa9f084c92bea8de7d014ebe&chksm=8c4da506bb3a2c10d67a3fcba44522c763c40ebf316380c8e159a8b5a9fde55ac738537518e4&scene=27#wechat_redirect,就问第4针啥时候来？,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr9qJ81gKkayhelhmia6dHmOTG3DCtdFa8JiarDrbRCqDDEqFxAibbLEPN4w/0?wx_fmt=jpeg,,否,1,否,,,100001,1347,3338,0
2022-02-22,出入“标配”48小时核酸证明！深圳罗湖发布通告,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148319&idx=1&sn=837d515d70ddb1ae6c26b1e8e9b5086e&chksm=8c4da528bb3a2c3e32cca69b3bbd2e91c29e7f2607ed73f2c77d4a579362c88f513d06b30d5c&scene=27#wechat_redirect,好冷,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr97S8nibd4q8N4JVJjo0KBHBNJtwgzXwD8nN9vTzfYjNKAjoEJgq7wKTA/0?wx_fmt=jpeg,,否,1,否,,,100001,1788,4726,0
2022-02-22,2月22日，深圳口岸检测出24名跨境货车司机核酸阳性,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148312&idx=2&sn=bee6fc5c4694375b11f253e6fd72eb8d&chksm=8c4da52fbb3a2c3928c19ac022800c9420e83df5d088d221ce2a05fed5dac5b0975ef81c95a1&scene=27#wechat_redirect,稳住别慌！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr93Pxib8hIgI7b2p7SqxoN8M1QYrI55fYXqTXvZWqTicb6Gnn75ib0gt9ng/0?wx_fmt=jpeg,,否,2,否,,,100001,462,941,0
2022-02-22,全区这些场所暂停开放！深圳福田发布最新通告,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148312&idx=1&sn=3db8f286f459449c425624a7c23c5403&chksm=8c4da52fbb3a2c39020a1cf5b0f7eca5d0520c1d07eace82537f734a2494b887c008c67b7009&scene=27#wechat_redirect,这天气在家睡觉不香吗,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr9MeubXkE3OXibRMhOgDSZDByiaQ1MTRpHyRHjgh4gFdhpFbAEdUjMcUdg/0?wx_fmt=jpeg,,否,1,否,,,100001,1122,2668,0
2022-02-22,深圳南山警方最新通报！,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148267&idx=1&sn=62819c872c7cb4b02d83e5d6e1dea7fc&chksm=8c4da55cbb3a2c4a3a35c058ebef3d636b6baa64a61252331bebe68984dbba8f91cc50c8cf61&scene=27#wechat_redirect,不造谣不传谣,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr9xsWmwNS6JA6wziaknHK5NAhvhLiagVLHnnJNcWQ0jYYhaFIP9G8teNng/0?wx_fmt=jpeg,,否,1,否,,,100001,1444,3679,0
2022-02-22,2月21日深圳新增3例本土确诊病例，新增11例境外输入确诊病例和5例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148257&idx=1&sn=8a6bfa846fe297000725fbc6072559af&chksm=8c4da556bb3a2c403617e28561863d6cfe7be735aa4ea3971c83cd5d92dad268c6671df42eb5&scene=27#wechat_redirect,久等了哈～,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18yGfCVwM0arNd15mrvshfr9HtfSZyrLYbZzf7DXfNDZrTQd7Ik4nvkPPGlOoFGviaHpt9rlbjumTsA/0?wx_fmt=jpeg,,否,1,否,,,100001,998,2286,0
2022-02-22,深圳罗湖在桂园街道划定封控区、管控区和防范区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148232&idx=1&sn=9ebb0e6c72c7cf38843a7593f33fc1b1&chksm=8c4da57fbb3a2c690ede4aaba8f0e8bc59b67ce4bd8fd254a8bd52acdb1c38d85f62a981909f&scene=27#wechat_redirect,睡觉！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaocI7l8ibJTe1URWXpYXtaAjDjiaHD9V1PlFibRXMEm3xaYibH0ib4VdHvsmFA/0?wx_fmt=jpeg,,否,1,否,,,100001,1348,3345,0
2022-02-22,通告！深圳福田划分下列封控区、管控区、防范区,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148231&idx=1&sn=4da416644c58f86ede179e1bb82fd8ef&chksm=8c4da570bb3a2c66682794f0f394ec58cecd5228f3be27a76e76a49f22ce53c67d1c17761c3d&scene=27#wechat_redirect,月亮睡了我不睡，再看一眼卫宝贝,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaocIibj3VcD0v7geSJv9mUr0JtZefdtErtSPXDmGGmY4BiagYL65vW2zCiaQ/0?wx_fmt=jpeg,,否,1,否,,,100001,1130,2707,0
2022-02-22,深圳新增3例确诊病例，在集中隔离的密接者和主动核酸检测中发现,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148221&idx=1&sn=3a7b056b269ec9e8688496bfa686ee50&chksm=8c4da68abb3a2f9c1c30b3105341fa10b6fedec13c351370c3346cd18a8812d0e873bd9f4f02&scene=27#wechat_redirect,蹲一个雨过天晴,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaocVK6s9yfaQgicmoiaWX9HOcIWR6UDcKNOGsAISKkvRwicCepic5X6KCbRjw/0?wx_fmt=jpeg,,否,1,否,,,100001,1688,4014,0
2022-02-21,7℃深圳街头，被这些测核酸画面整破防了！致敬雨夜的深圳医护,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148206&idx=1&sn=3397fdb42ee84dfc6ed602fccfc8b30c&chksm=8c4da699bb3a2f8fd264b3e2d4c1d4a54a8c800852d10201ba9de4426effcdd34b0f92d16e82&scene=27#wechat_redirect,谢谢你！,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaocFyyLvyibER7ptWriaI0mJQU5328Vr9JhxBDwEJibN1WvfzbCqN1bsw7rA/0?wx_fmt=jpeg,,否,1,否,,,100001,3676,10764,0
2022-02-21,2月21日，深圳口岸检测出11名跨境货车司机核酸阳性,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148075&idx=1&sn=f012dc7dafd825d14c02aa13385be50a&chksm=8c4da61cbb3a2f0a9ce4b9769436e2d5feefaac7f08e56a01f7c613e641dc21bc2e78eaf407e&scene=27#wechat_redirect,期待春暖花开，再无新增,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaocnNiaKsP3pj6WZquEPUNyhJDPaCdsibwvGK5SAIcWD3yHlsdYnX3eQxbA/0?wx_fmt=jpeg,,否,1,否,,,100001,1118,2436,0
2022-02-21,通告！深圳国际会展中心部分区域将临时作为宝安区跨境货物运输一级接驳点,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148069&idx=1&sn=57f32a907b542234d0536954183d538c&chksm=8c4da612bb3a2f04f6e407e6ad69729c7f20432d734d963f203f2188d3551523154fac6b5bf1&scene=27#wechat_redirect,多读书少八卦，多看阿卫少吃瓜,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaocZAmmZneD14VkYjrztCZOkm5C5RKk5kGfrXTEOEyJOCRHmoU3oL1KwQ/0?wx_fmt=jpeg,,否,1,否,,,100001,842,2055,0
2022-02-21,通告！深圳南山蛇口街道划封相关区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148053&idx=1&sn=60ca9d9a441a054a8eaaa2140fb2624e&chksm=8c4da622bb3a2f341b6e937192ed0231568abf25acd4503f1dc0e5c4820ae82b4a086395bde0&scene=27#wechat_redirect,分不清是雨水还是泪水,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaociaTQEthlKpWSIeodCA2SMTT9OLVruib8jSJr8sqNdeibiaqLTbkQrkFKiaA/0?wx_fmt=jpeg,,否,1,否,,,100001,1684,3747,0
2022-02-21,2月20日深圳新增6例本土确诊病例和1例无症状感染者，新增8例境外输入确诊病例和2例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148034&idx=1&sn=64bd1706d451cc80b4bd20096fa0e506&chksm=8c4da635bb3a2f2372d0e41fe23926e15cbc6c5547e848fa76c856da3cdcf0b0ed9e5f3e8693&scene=27#wechat_redirect,好冷啊，为什么还要上班,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zZ8hDgRuEsy6Renzk70iaocc6y7InfOqkkaGaczWc3MmRrictEia2Jy2m1icWaNDFakzZ0ibIETib1gGsw/0?wx_fmt=jpeg,,否,1,否,,,100001,1305,2906,0
2022-02-21,通告！深圳罗湖笋岗街道划封相关区域,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148017&idx=1&sn=90c6d3ddd809d5c88838f52bd5722ac2&chksm=8c4da646bb3a2f509610917685da0e5b1abd3bcec1c123f044f4b27c4eaffacf9b80ce470935&scene=27#wechat_redirect,这大半夜的,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zgsIByHQCxicmSAfaichJEBJ32ZKmEBFTziapLWFzw2IA3sCsu49PwNH7Z7KLjYMVQNGMVfK0qthjtQ/0?wx_fmt=jpeg,,否,1,否,,,100001,1779,4099,0
2022-02-21,深圳新增7例病例，在管控中的密接者和重点人群筛查中发现,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148009&idx=1&sn=85d288b2deb86f939de98434829346c2&chksm=8c4da65ebb3a2f48daa2f4ccf99bf75d4529978acd4f5e5fa591ac7ee07e13fce393f90e9d81&scene=27#wechat_redirect,喜欢卫总的不准时吗？,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zgsIByHQCxicmSAfaichJEBJHnbuR9dzn6sa9aPdJpAPic4AeY9EaicHgEBrxXWsh6hyXcibgR3icQaPCw/0?wx_fmt=jpeg,,否,1,否,,,100001,3472,8139,0
2022-02-20,深圳市委最新部署：科学精准坚决果断处置多点散发疫情,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652148001&idx=1&sn=cc5205aee246fd0d836a7623684409fd&chksm=8c4da656bb3a2f40d713de5bc756cfbf287eec83137828bca7f926dca54592dddd8df780d61f&scene=27#wechat_redirect,多图预警,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zgsIByHQCxicmSAfaichJEBJxdfkPUNYuXpgxrPRYI7LicXm8Z8nIjxBHicPArTqQ9ECJuRkpk1Uic1ng/0?wx_fmt=jpeg,,否,1,否,,,100001,1396,3511,0
2022-02-20,通告！深圳罗湖东门街道调整防范区范围,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652147975&idx=1&sn=720203fddb4de1aa837efd9df1ca7ffa&chksm=8c4da670bb3a2f6618224a67857854a45d3b39dcadfe5b3a8859f84c08d6c6f4af79d6270b8c&scene=27#wechat_redirect,范围缩小,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zgsIByHQCxicmSAfaichJEBJpH77ic7pjJjYLCbxvjgBLDet8jmQsY2dztykkE7QjgT4kxyPcnPJBBQ/0?wx_fmt=jpeg,,否,1,否,,,100001,1814,4038,0
2022-02-20,2月20日，深圳口岸检测出7名跨境货车司机核酸阳性,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652147947&idx=1&sn=78a8ed8b1e7d59ef649d74a5e44d41b2&chksm=8c4da79cbb3a2e8a7a45f82657989bdb456ee31af9f4a22785a1fb7b36745a70064a28eeeec6&scene=27#wechat_redirect,🥶🥶🥶,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zgsIByHQCxicmSAfaichJEBJrKsOzPicatyfnCldRUpo0RMENnHO0JdRW67d0VibDkPbWVr9Ars6yDQw/0?wx_fmt=jpeg,,否,1,否,,,100001,1409,3165,0
2022-02-20,2月19日深圳新增8例本土确诊病例，新增13例境外输入确诊病例和2例无症状感染者,http://mp.weixin.qq.com/s?__biz=MzIxNDA0MTExMg==&mid=2652147938&idx=1&sn=d878b20332c96ce8ba8370f92f1eae4f&chksm=8c4da795bb3a2e834b5cd9e089dce6966d15a850e9e64a3c6b12e2c0e83c2b9a92caf2344872&scene=27#wechat_redirect,来了,,http://mmbiz.qpic.cn/mmbiz_jpg/N5niatN9B18zgsIByHQCxicmSAfaichJEBJ4B1F9KOn7gAGoPr0WxvvgY2eFQ5bTgtEmwNzsggjOEoQY9yK4GlGxw/0?wx_fmt=jpeg,,否,1,否,,,100001,953,2117,0
